state,gender,year,name,number,created_date
AR,F,1910,Estelle,11,11/28/2016
AR,F,1910,Henrietta,9,11/28/2016
AR,F,1910,Versie,5,11/28/2016
AR,F,1910,Ora,24,11/28/2016
AR,F,1910,Lydia,11,11/28/2016
AR,F,1910,Eloise,6,11/28/2016
AR,M,1910,Garland,6,11/28/2016
AR,M,1910,Earl,29,11/28/2016
AR,M,1910,Ted,6,11/28/2016
AR,F,1910,Jewell,47,11/28/2016
AR,F,1910,Esther,31,11/28/2016
AR,F,1910,Iva,23,11/28/2016
AR,F,1910,Erma,17,11/28/2016
AR,F,1910,Eliza,8,11/28/2016
AR,F,1910,Matilda,7,11/28/2016
AR,M,1910,Louis,20,11/28/2016
AR,M,1910,Ed,12,11/28/2016
AR,M,1910,Milton,5,11/28/2016
AR,M,1910,Joseph,33,11/28/2016
AR,M,1910,Delbert,6,11/28/2016
AR,F,1910,Norma,14,11/28/2016
AR,F,1910,Charlotte,7,11/28/2016
AR,F,1910,Earnestine,7,11/28/2016
AR,F,1910,Mamie,42,11/28/2016
AR,F,1910,Verna,15,11/28/2016
AR,F,1910,Ocie,6,11/28/2016
AR,M,1910,Oliver,10,11/28/2016
AR,M,1910,Isaac,5,11/28/2016
AR,F,1910,Maxine,10,11/28/2016
AR,F,1910,Ethel,109,11/28/2016
AR,F,1910,Louise,62,11/28/2016
AR,F,1910,Etta,19,11/28/2016
AR,F,1910,Selma,11,11/28/2016
AR,F,1910,Elma,8,11/28/2016
AR,M,1910,Doyle,8,11/28/2016
AR,M,1910,Charley,12,11/28/2016
AR,M,1910,Virgil,9,11/28/2016
AR,M,1910,Donald,8,11/28/2016
AR,M,1910,Percy,7,11/28/2016
AR,M,1910,Tommy,5,11/28/2016
AR,F,1910,Helen,83,11/28/2016
AR,F,1910,Fannie,45,11/28/2016
AR,F,1910,Ernestine,7,11/28/2016
AR,F,1910,Virgia,5,11/28/2016
AR,M,1910,Quincy,5,11/28/2016
AR,M,1910,Melvin,14,11/28/2016
AR,M,1910,Grady,7,11/28/2016
AR,M,1910,Dewey,6,11/28/2016
AR,F,1910,Alma,49,11/28/2016
AR,F,1910,Ella,41,11/28/2016
AR,F,1910,Laura,33,11/28/2016
AR,F,1910,Josephine,27,11/28/2016
AR,F,1910,Tressie,6,11/28/2016
AR,F,1910,Dorothy,71,11/28/2016
AR,F,1910,Lucinda,8,11/28/2016
AR,M,1910,Johnie,13,11/28/2016
AR,M,1910,Willis,9,11/28/2016
AR,F,1910,Leila,6,11/28/2016
AR,F,1910,Eulah,5,11/28/2016
AR,M,1910,Marvin,12,11/28/2016
AR,M,1910,Benjamin,10,11/28/2016
AR,M,1910,Mack,7,11/28/2016
AR,M,1910,Ira,11,11/28/2016
AR,M,1910,Loyd,9,11/28/2016
AR,M,1910,Leslie,5,11/28/2016
AR,F,1910,Lottie,33,11/28/2016
AR,F,1910,Elnora,18,11/28/2016
AR,F,1910,Corine,6,11/28/2016
AR,F,1910,Cassie,8,11/28/2016
AR,F,1910,Esta,5,11/28/2016
AR,F,1910,Rubie,5,11/28/2016
AR,M,1910,Raymond,23,11/28/2016
AR,M,1910,Andrew,18,11/28/2016
AR,M,1910,Edgar,11,11/28/2016
AR,M,1910,Frank,64,11/28/2016
AR,M,1910,Gilbert,7,11/28/2016
AR,M,1910,Jewell,7,11/28/2016
AR,F,1910,Alice,57,11/28/2016
AR,F,1910,Audrey,12,11/28/2016
AR,F,1910,Pearl,70,11/28/2016
AR,F,1910,Nina,12,11/28/2016
AR,F,1910,Bettie,6,11/28/2016
AR,M,1910,Carl,26,11/28/2016
AR,M,1910,Tommie,10,11/28/2016
AR,F,1910,Janie,10,11/28/2016
AR,F,1910,Lona,8,11/28/2016
AR,F,1910,Virgil,5,11/28/2016
AR,F,1910,Lillie,65,11/28/2016
AR,M,1910,Johnnie,15,11/28/2016
AR,M,1910,Alfred,11,11/28/2016
AR,M,1910,Leo,10,11/28/2016
AR,M,1910,Bruce,6,11/28/2016
AR,M,1910,Luther,20,11/28/2016
AR,F,1910,Elsie,50,11/28/2016
AR,F,1910,Cora,36,11/28/2016
AR,F,1910,Martha,67,11/28/2016
AR,F,1910,Lena,40,11/28/2016
AR,F,1910,Lela,20,11/28/2016
AR,F,1910,Johnnie,15,11/28/2016
AR,F,1910,Elva,13,11/28/2016
AR,F,1910,Amelia,6,11/28/2016
AR,F,1910,Marion,6,11/28/2016
AR,F,1910,Willa,6,11/28/2016
AR,M,1910,William,203,11/28/2016
AR,M,1910,Hubert,11,11/28/2016
AR,M,1910,Arthur,32,11/28/2016
AR,M,1910,Elbert,15,11/28/2016
AR,F,1910,Odessa,12,11/28/2016
AR,F,1910,Lola,33,11/28/2016
AR,F,1910,Gussie,11,11/28/2016
AR,F,1910,Charlie,5,11/28/2016
AR,M,1910,Elmer,27,11/28/2016
AR,M,1910,Lonnie,9,11/28/2016
AR,M,1910,Willie,127,11/28/2016
AR,M,1910,Jerry,6,11/28/2016
AR,F,1910,Jennie,13,11/28/2016
AR,F,1910,Connie,9,11/28/2016
AR,F,1910,Iola,8,11/28/2016
AR,F,1910,Leta,5,11/28/2016
AR,M,1910,Leroy,16,11/28/2016
AR,M,1910,Levi,5,11/28/2016
AR,F,1910,Roxie,11,11/28/2016
AR,F,1910,Cynthia,5,11/28/2016
AR,F,1910,Freda,5,11/28/2016
AR,F,1910,Lorena,5,11/28/2016
AR,F,1910,Hattie,44,11/28/2016
AR,F,1910,Ollie,40,11/28/2016
AR,F,1910,Lucy,23,11/28/2016
AR,F,1910,Lora,8,11/28/2016
AR,F,1910,Wanda,7,11/28/2016
AR,F,1910,Augusta,5,11/28/2016
AR,M,1910,Lawrence,19,11/28/2016
AR,M,1910,Paul,19,11/28/2016
AR,F,1910,Leona,22,11/28/2016
AR,F,1910,Christine,16,11/28/2016
AR,F,1910,Dessie,12,11/28/2016
AR,F,1910,Carolyn,11,11/28/2016
AR,F,1910,Hallie,10,11/28/2016
AR,F,1910,Millie,10,11/28/2016
AR,F,1910,Jo,5,11/28/2016
AR,F,1910,Opal,66,11/28/2016
AR,F,1910,Callie,14,11/28/2016
AR,M,1910,Herman,19,11/28/2016
AR,M,1910,Booker,13,11/28/2016
AR,M,1910,Wilburn,6,11/28/2016
AR,M,1910,Ocie,5,11/28/2016
AR,M,1910,Arnold,8,11/28/2016
AR,M,1910,Alex,5,11/28/2016
AR,F,1910,Ruby,148,11/28/2016
AR,F,1910,Gladys,104,11/28/2016
AR,F,1910,June,6,11/28/2016
AR,F,1910,Cordelia,5,11/28/2016
AR,F,1910,Ona,5,11/28/2016
AR,F,1910,Betty,15,11/28/2016
AR,F,1910,Cecelia,5,11/28/2016
AR,M,1910,Glen,6,11/28/2016
AR,M,1910,Anthony,8,11/28/2016
AR,F,1910,Myrtle,74,11/28/2016
AR,F,1910,Essie,26,11/28/2016
AR,F,1910,Birtha,6,11/28/2016
AR,F,1910,Dovie,14,11/28/2016
AR,M,1910,Clark,5,11/28/2016
AR,F,1910,Blanche,18,11/28/2016
AR,F,1910,Pearlie,12,11/28/2016
AR,F,1910,Nola,11,11/28/2016
AR,F,1910,Victoria,9,11/28/2016
AR,F,1910,Bessie,88,11/28/2016
AR,F,1910,Carrie,35,11/28/2016
AR,F,1910,Letha,11,11/28/2016
AR,F,1910,Patsy,9,11/28/2016
AR,F,1910,Hester,6,11/28/2016
AR,F,1910,Sally,5,11/28/2016
AR,M,1910,Theodore,19,11/28/2016
AR,M,1910,Ben,17,11/28/2016
AR,M,1910,Guy,12,11/28/2016
AR,M,1910,Dan,6,11/28/2016
AR,M,1910,George,79,11/28/2016
AR,M,1910,Clifton,9,11/28/2016
AR,M,1910,Alva,5,11/28/2016
AR,F,1910,Artie,9,11/28/2016
AR,F,1910,Rosa,19,11/28/2016
AR,F,1910,May,17,11/28/2016
AR,F,1910,Anne,9,11/28/2016
AR,F,1910,Olive,7,11/28/2016
AR,M,1910,Clarence,44,11/28/2016
AR,M,1910,Thurman,5,11/28/2016
AR,F,1910,Ida,47,11/28/2016
AR,F,1910,Josie,14,11/28/2016
AR,F,1910,Susie,24,11/28/2016
AR,F,1910,Billie,15,11/28/2016
AR,F,1910,Bertie,13,11/28/2016
AR,F,1910,Gertie,11,11/28/2016
AR,M,1910,Ray,18,11/28/2016
AR,M,1910,James,231,11/28/2016
AR,M,1910,Riley,9,11/28/2016
AR,F,1910,Bernice,36,11/28/2016
AR,F,1910,Margie,31,11/28/2016
AR,F,1910,Zelma,19,11/28/2016
AR,F,1910,Alta,16,11/28/2016
AR,F,1910,Ellen,14,11/28/2016
AR,F,1910,Lenora,6,11/28/2016
AR,F,1910,Geneva,24,11/28/2016
AR,M,1910,Lee,35,11/28/2016
AR,M,1910,Norman,8,11/28/2016
AR,M,1910,Calvin,13,11/28/2016
AR,F,1910,Ruth,140,11/28/2016
AR,F,1910,Eula,30,11/28/2016
AR,F,1910,Emma,55,11/28/2016
AR,F,1910,Effie,24,11/28/2016
AR,F,1910,Faye,14,11/28/2016
AR,F,1910,Kathleen,12,11/28/2016
AR,F,1910,Rena,12,11/28/2016
AR,F,1910,Delma,7,11/28/2016
AR,F,1910,Ina,7,11/28/2016
AR,M,1910,Oscar,15,11/28/2016
AR,M,1910,Tom,11,11/28/2016
AR,M,1910,Claud,8,11/28/2016
AR,M,1910,Stanley,5,11/28/2016
AR,F,1910,Ola,24,11/28/2016
AR,F,1910,Mittie,8,11/28/2016
AR,F,1910,Jean,6,11/28/2016
AR,F,1910,Kattie,6,11/28/2016
AR,F,1910,Irene,70,11/28/2016
AR,F,1910,Stella,24,11/28/2016
AR,M,1910,Jimmie,9,11/28/2016
AR,M,1910,Jack,57,11/28/2016
AR,M,1910,Everett,10,11/28/2016
AR,M,1910,Elmo,6,11/28/2016
AR,F,1910,Thelma,81,11/28/2016
AR,F,1910,Eva,43,11/28/2016
AR,F,1910,Addie,23,11/28/2016
AR,F,1910,Nona,10,11/28/2016
AR,F,1910,Jessie,68,11/28/2016
AR,F,1910,Ava,6,11/28/2016
AR,M,1910,Fred,39,11/28/2016
AR,M,1910,Jesse,22,11/28/2016
AR,F,1910,Edna,95,11/28/2016
AR,F,1910,Bertha,76,11/28/2016
AR,F,1910,Velma,58,11/28/2016
AR,F,1910,Vesta,10,11/28/2016
AR,F,1910,Estell,6,11/28/2016
AR,F,1910,Luella,5,11/28/2016
AR,F,1910,Beulah,39,11/28/2016
AR,F,1910,Vivian,23,11/28/2016
AR,F,1910,Rosetta,6,11/28/2016
AR,M,1910,Walter,41,11/28/2016
AR,M,1910,Lloyd,12,11/28/2016
AR,M,1910,Ollie,7,11/28/2016
AR,M,1910,Maurice,5,11/28/2016
AR,M,1910,Buford,5,11/28/2016
AR,F,1910,Tommie,7,11/28/2016
AR,M,1910,Homer,17,11/28/2016
AR,M,1910,Harold,15,11/28/2016
AR,M,1910,Kenneth,10,11/28/2016
AR,M,1910,Curtis,14,11/28/2016
AR,M,1910,Vernon,8,11/28/2016
AR,M,1910,Marion,6,11/28/2016
AR,F,1910,Frankie,13,11/28/2016
AR,M,1910,Ernest,32,11/28/2016
AR,M,1910,Herbert,28,11/28/2016
AR,M,1910,Alvin,11,11/28/2016
AR,M,1910,Odis,6,11/28/2016
AR,M,1910,Charlie,49,11/28/2016
AR,M,1910,Will,16,11/28/2016
AR,M,1910,Kermit,8,11/28/2016
AR,M,1910,Aaron,6,11/28/2016
AR,F,1910,Goldie,7,11/28/2016
AR,F,1910,Genevieve,6,11/28/2016
AR,F,1910,Ila,8,11/28/2016
AR,F,1910,Birdie,6,11/28/2016
AR,M,1910,Otto,9,11/28/2016
AR,M,1910,Harvey,8,11/28/2016
AR,M,1910,Glenn,6,11/28/2016
AR,M,1910,Edward,34,11/28/2016
AR,M,1910,Bernard,7,11/28/2016
AR,F,1910,Edith,59,11/28/2016
AR,F,1910,Lillian,56,11/28/2016
AR,F,1910,Florence,45,11/28/2016
AR,F,1910,Nancy,21,11/28/2016
AR,F,1910,Flossie,11,11/28/2016
AR,F,1910,Sylvia,11,11/28/2016
AR,F,1910,Lila,5,11/28/2016
AR,F,1910,Lorene,14,11/28/2016
AR,F,1910,Marguerite,10,11/28/2016
AR,M,1910,Marcus,5,11/28/2016
AR,F,1910,Alberta,44,11/28/2016
AR,F,1910,Dora,42,11/28/2016
AR,F,1910,Viola,37,11/28/2016
AR,F,1910,Rubye,6,11/28/2016
AR,F,1910,Violet,23,11/28/2016
AR,F,1910,Nell,15,11/28/2016
AR,F,1910,Rebecca,8,11/28/2016
AR,M,1910,Sherman,7,11/28/2016
AR,F,1910,Gertrude,39,11/28/2016
AR,F,1910,Sadie,20,11/28/2016
AR,F,1910,Reba,16,11/28/2016
AR,F,1910,Mable,35,11/28/2016
AR,M,1910,Thomas,50,11/28/2016
AR,M,1910,Samuel,21,11/28/2016
AR,M,1910,Nathaniel,12,11/28/2016
AR,M,1910,Troy,14,11/28/2016
AR,F,1910,Hazel,101,11/28/2016
AR,F,1910,Nora,28,11/28/2016
AR,F,1910,Caroline,5,11/28/2016
AR,M,1910,Roy,38,11/28/2016
AR,M,1910,Wallace,5,11/28/2016
AR,M,1910,Robert,128,11/28/2016
AR,F,1910,Madge,11,11/28/2016
AR,F,1910,Lilly,8,11/28/2016
AR,F,1910,Magnolia,7,11/28/2016
AR,F,1910,Johnie,5,11/28/2016
AR,F,1910,Mattie,67,11/28/2016
AR,M,1910,Howard,19,11/28/2016
AR,F,1910,Mae,39,11/28/2016
AR,F,1910,Cecil,12,11/28/2016
AR,F,1910,Lucille,66,11/28/2016
AR,F,1910,Hannah,7,11/28/2016
AR,F,1910,Theresa,5,11/28/2016
AR,M,1910,Elijah,5,11/28/2016
AR,F,1910,Pauline,53,11/28/2016
AR,F,1910,Agnes,27,11/28/2016
AR,F,1910,Jannie,5,11/28/2016
AR,F,1910,Lois,56,11/28/2016
AR,F,1910,Isabell,5,11/28/2016
AR,M,1910,Leonard,15,11/28/2016
AR,M,1910,Bill,12,11/28/2016
AR,F,1910,Mary,408,11/28/2016
AR,F,1910,Anna,56,11/28/2016
AR,F,1910,Leola,16,11/28/2016
AR,F,1910,Marjorie,13,11/28/2016
AR,F,1910,Lee,9,11/28/2016
AR,F,1910,Amy,8,11/28/2016
AR,F,1910,Lonnie,5,11/28/2016
AR,F,1910,Rosalie,5,11/28/2016
AR,F,1910,Minnie,68,11/28/2016
AR,F,1910,Francis,12,11/28/2016
AR,M,1910,Martin,5,11/28/2016
AR,M,1910,Cecil,25,11/28/2016
AR,M,1910,David,24,11/28/2016
AR,M,1910,Roger,5,11/28/2016
AR,F,1910,Jewel,28,11/28/2016
AR,F,1910,Estella,10,11/28/2016
AR,F,1910,Hettie,6,11/28/2016
AR,F,1910,Eddie,5,11/28/2016
AR,F,1910,Jane,8,11/28/2016
AR,F,1910,Mollie,8,11/28/2016
AR,M,1910,Jim,12,11/28/2016
AR,M,1910,Allen,11,11/28/2016
AR,M,1910,Jay,5,11/28/2016
AR,M,1910,Lester,15,11/28/2016
AR,M,1910,Clifford,8,11/28/2016
AR,F,1910,Mildred,85,11/28/2016
AR,F,1910,Roberta,22,11/28/2016
AR,F,1910,Audie,5,11/28/2016
AR,F,1910,Muriel,8,11/28/2016
AR,M,1910,Clyde,19,11/28/2016
AR,M,1910,Lewis,17,11/28/2016
AR,M,1910,Bennie,9,11/28/2016
AR,M,1910,Grover,5,11/28/2016
AR,M,1910,Albert,49,11/28/2016
AR,F,1910,Oma,15,11/28/2016
AR,F,1910,Rose,12,11/28/2016
AR,F,1910,Sophia,5,11/28/2016
AR,F,1910,Margaret,49,11/28/2016
AR,F,1910,Julia,32,11/28/2016
AR,F,1910,Virgie,30,11/28/2016
AR,F,1910,Katie,14,11/28/2016
AR,F,1910,Nannie,5,11/28/2016
AR,M,1910,Henry,84,11/28/2016
AR,M,1910,Nathan,5,11/28/2016
AR,M,1910,Jessie,30,11/28/2016
AR,M,1910,Eddie,25,11/28/2016
AR,M,1910,Sam,23,11/28/2016
AR,M,1910,Lindsey,5,11/28/2016
AR,F,1910,Marie,78,11/28/2016
AR,F,1910,Doris,15,11/28/2016
AR,F,1910,Louella,8,11/28/2016
AR,F,1910,Savannah,8,11/28/2016
AR,F,1910,Virginia,41,11/28/2016
AR,F,1910,Winnie,13,11/28/2016
AR,F,1910,Maude,7,11/28/2016
AR,M,1910,Joe,50,11/28/2016
AR,M,1910,Clinton,11,11/28/2016
AR,M,1910,Don,8,11/28/2016
AR,M,1910,Russell,6,11/28/2016
AR,F,1910,Nettie,31,11/28/2016
AR,F,1910,Catherine,19,11/28/2016
AR,F,1910,Eleanor,6,11/28/2016
AR,F,1910,Lorraine,6,11/28/2016
AR,F,1910,Georgia,42,11/28/2016
AR,F,1910,Rachel,19,11/28/2016
AR,F,1910,Irma,9,11/28/2016
AR,M,1910,Floyd,25,11/28/2016
AR,F,1910,Maggie,38,11/28/2016
AR,F,1910,Lou,7,11/28/2016
AR,F,1910,Ova,5,11/28/2016
AR,M,1910,Horace,6,11/28/2016
AR,M,1910,Earnest,9,11/28/2016
AR,M,1910,Monroe,6,11/28/2016
AR,M,1910,Morris,6,11/28/2016
AR,F,1910,Rosie,67,11/28/2016
AR,F,1910,Mabel,41,11/28/2016
AR,F,1910,Maudie,13,11/28/2016
AR,F,1910,Floy,17,11/28/2016
AR,F,1910,Zella,6,11/28/2016
AR,M,1910,Rufus,7,11/28/2016
AR,F,1910,Cleo,19,11/28/2016
AR,F,1910,Naomi,14,11/28/2016
AR,F,1910,Lizzie,13,11/28/2016
AR,F,1910,Evia,6,11/28/2016
AR,F,1910,Sarah,39,11/28/2016
AR,F,1910,Ester,8,11/28/2016
AR,F,1910,Alva,6,11/28/2016
AR,M,1910,John,188,11/28/2016
AR,M,1910,Roosevelt,12,11/28/2016
AR,M,1910,Wesley,6,11/28/2016
AR,M,1910,Dock,5,11/28/2016
AR,M,1910,Archie,8,11/28/2016
AR,M,1910,Hugh,8,11/28/2016
AR,F,1910,Willie,132,11/28/2016
AR,F,1910,Gracie,16,11/28/2016
AR,F,1910,Camille,5,11/28/2016
AR,F,1910,Clara,61,11/28/2016
AR,F,1910,Evelyn,42,11/28/2016
AR,F,1910,Grace,42,11/28/2016
AR,F,1910,Blanch,8,11/28/2016
AR,F,1910,Blanchie,7,11/28/2016
AR,F,1910,Delia,7,11/28/2016
AR,M,1910,Adam,6,11/28/2016
AR,M,1910,Buck,5,11/28/2016
AR,M,1910,Buster,5,11/28/2016
AR,M,1910,Freddie,5,11/28/2016
AR,M,1910,Charles,68,11/28/2016
AR,M,1910,Claude,15,11/28/2016
AR,F,1910,Nellie,39,11/28/2016
AR,F,1910,Ophelia,9,11/28/2016
AR,F,1910,Beatrice,61,11/28/2016
AR,F,1910,Eunice,32,11/28/2016
AR,F,1910,Easter,9,11/28/2016
AR,F,1910,Fay,9,11/28/2016
AR,M,1910,Alonzo,5,11/28/2016
AR,M,1910,Ralph,18,11/28/2016
AR,M,1910,Manuel,5,11/28/2016
AR,F,1910,Wilma,24,11/28/2016
AR,F,1910,Della,22,11/28/2016
AR,F,1910,Katherine,16,11/28/2016
AR,F,1910,Melba,6,11/28/2016
AR,F,1910,Inez,32,11/28/2016
AR,F,1910,Kathryn,14,11/28/2016
AR,F,1910,Freddie,5,11/28/2016
AR,M,1910,Johnny,6,11/28/2016
AR,M,1910,Austin,5,11/28/2016
AR,M,1910,Ross,5,11/28/2016
AR,F,1910,Frances,46,11/28/2016
AR,F,1910,Daisy,29,11/28/2016
AR,F,1910,Flora,28,11/28/2016
AR,F,1910,Juanita,16,11/28/2016
AR,F,1910,Annie,84,11/28/2016
AR,F,1910,Vera,39,11/28/2016
AR,F,1910,Lucile,19,11/28/2016
AR,M,1910,Otis,16,11/28/2016
AR,M,1910,Chester,14,11/28/2016
AR,M,1910,Dave,8,11/28/2016
AR,M,1910,Edwin,5,11/28/2016
AR,F,1910,Geraldine,5,11/28/2016
AR,F,1910,Allie,22,11/28/2016
AR,F,1910,Bonnie,10,11/28/2016
AR,F,1910,Fern,8,11/28/2016
AZ,M,1910,Leo,5,11/28/2016
AZ,F,1910,Lupe,10,11/28/2016
AZ,F,1910,Pauline,8,11/28/2016
AZ,F,1910,Virginia,8,11/28/2016
AZ,M,1910,Francisco,6,11/28/2016
AZ,F,1910,Maria,29,11/28/2016
AZ,M,1910,Samuel,7,11/28/2016
AZ,F,1910,Alice,27,11/28/2016
AZ,F,1910,Clara,6,11/28/2016
AZ,F,1910,Rosa,5,11/28/2016
AZ,M,1910,Antonio,10,11/28/2016
AZ,F,1910,Grace,9,11/28/2016
AZ,M,1910,Carlos,5,11/28/2016
AZ,F,1910,Lillian,5,11/28/2016
AZ,F,1910,Mildred,5,11/28/2016
AZ,F,1910,Annie,8,11/28/2016
AZ,F,1910,Petra,6,11/28/2016
AZ,M,1910,Benjamin,5,11/28/2016
AZ,F,1910,Marguerite,6,11/28/2016
AZ,F,1910,Helen,18,11/28/2016
AZ,F,1910,Frances,17,11/28/2016
AZ,F,1910,Bertha,8,11/28/2016
AZ,M,1910,Jose,17,11/28/2016
AZ,F,1910,Ruby,7,11/28/2016
AZ,F,1910,Aurora,5,11/28/2016
AZ,F,1910,Agnes,7,11/28/2016
AZ,M,1910,Frank,22,11/28/2016
AZ,M,1910,Pete,7,11/28/2016
AZ,M,1910,Raymond,7,11/28/2016
AZ,M,1910,Juan,12,11/28/2016
AZ,F,1910,Beatrice,6,11/28/2016
AZ,M,1910,Gilbert,7,11/28/2016
AZ,F,1910,Betty,10,11/28/2016
AZ,F,1910,Esther,9,11/28/2016
AZ,F,1910,Lucille,6,11/28/2016
AZ,M,1910,Harry,5,11/28/2016
AZ,M,1910,Thomas,9,11/28/2016
AZ,F,1910,Julia,8,11/28/2016
AZ,F,1910,Ruth,15,11/28/2016
AZ,F,1910,Theresa,5,11/28/2016
AZ,F,1910,Jane,5,11/28/2016
AZ,M,1910,Louis,14,11/28/2016
AZ,M,1910,Luis,5,11/28/2016
AZ,M,1910,Mike,5,11/28/2016
AZ,M,1910,Charles,10,11/28/2016
AZ,M,1910,Alfred,9,11/28/2016
AZ,F,1910,Thelma,5,11/28/2016
AZ,M,1910,James,22,11/28/2016
AZ,F,1910,Rita,7,11/28/2016
AZ,F,1910,Alicia,5,11/28/2016
AZ,M,1910,Pedro,6,11/28/2016
AZ,F,1910,Laura,5,11/28/2016
AZ,F,1910,Isabel,12,11/28/2016
AZ,M,1910,Dan,5,11/28/2016
AZ,F,1910,Dorothy,16,11/28/2016
AZ,F,1910,Minnie,5,11/28/2016
AZ,M,1910,Paul,9,11/28/2016
AZ,F,1910,Martha,11,11/28/2016
AZ,M,1910,Arthur,7,11/28/2016
AZ,F,1910,Lucy,10,11/28/2016
AZ,M,1910,Rafael,7,11/28/2016
AZ,F,1910,Margaret,19,11/28/2016
AZ,F,1910,Emma,7,11/28/2016
AZ,M,1910,Harold,6,11/28/2016
AZ,F,1910,Amelia,5,11/28/2016
AZ,M,1910,Manuel,29,11/28/2016
AZ,M,1910,Joseph,12,11/28/2016
AZ,M,1910,Miguel,5,11/28/2016
AZ,F,1910,Elizabeth,15,11/28/2016
AZ,F,1910,Rose,8,11/28/2016
AZ,M,1910,Edward,11,11/28/2016
AZ,M,1910,George,8,11/28/2016
AZ,M,1910,David,8,11/28/2016
AZ,F,1910,Nellie,14,11/28/2016
AZ,F,1910,Eva,8,11/28/2016
AZ,F,1910,Josephine,15,11/28/2016
AZ,M,1910,Fred,8,11/28/2016
AZ,M,1910,John,39,11/28/2016
AZ,F,1910,Irene,7,11/28/2016
AZ,M,1910,Henry,14,11/28/2016
AZ,F,1910,Ella,6,11/28/2016
AZ,F,1910,Edna,5,11/28/2016
AZ,F,1910,Mary,74,11/28/2016
AZ,M,1910,Jack,13,11/28/2016
AZ,M,1910,Roberto,5,11/28/2016
AZ,M,1910,Tony,5,11/28/2016
AZ,F,1910,Jessie,7,11/28/2016
AZ,F,1910,Susie,6,11/28/2016
AZ,F,1910,Katherine,7,11/28/2016
AZ,M,1910,Robert,19,11/28/2016
AZ,M,1910,Albert,11,11/28/2016
AZ,M,1910,Joe,27,11/28/2016
AZ,M,1910,Armando,5,11/28/2016
AZ,F,1910,Jennie,7,11/28/2016
AZ,F,1910,Eleanor,5,11/28/2016
AZ,M,1910,Kenneth,6,11/28/2016
AZ,F,1910,Anna,5,11/28/2016
AZ,F,1910,Mercedes,8,11/28/2016
AZ,M,1910,William,24,11/28/2016
AZ,F,1910,Louise,7,11/28/2016
AZ,F,1910,Carmen,9,11/28/2016
AZ,M,1910,Ramon,10,11/28/2016
AZ,F,1910,Evelyn,8,11/28/2016
CA,F,1910,Lois,32,11/28/2016
CA,F,1910,Jane,17,11/28/2016
CA,F,1910,Gloria,10,11/28/2016
CA,F,1910,Mercedes,5,11/28/2016
CA,F,1910,Pearl,26,11/28/2016
CA,F,1910,Marcella,8,11/28/2016
CA,M,1910,Albert,52,11/28/2016
CA,M,1910,Joseph,101,11/28/2016
CA,M,1910,Leonard,19,11/28/2016
CA,F,1910,Olga,8,11/28/2016
CA,F,1910,Fannie,7,11/28/2016
CA,F,1910,Ramona,18,11/28/2016
CA,F,1910,Wilma,12,11/28/2016
CA,M,1910,Norman,14,11/28/2016
CA,M,1910,Carlos,7,11/28/2016
CA,F,1910,Elizabeth,93,11/28/2016
CA,F,1910,Violet,36,11/28/2016
CA,F,1910,Bertha,27,11/28/2016
CA,F,1910,Cecile,8,11/28/2016
CA,F,1910,Adele,5,11/28/2016
CA,M,1910,Edward,80,11/28/2016
CA,M,1910,Tony,20,11/28/2016
CA,M,1910,Leon,11,11/28/2016
CA,F,1910,Virginia,101,11/28/2016
CA,F,1910,Louise,67,11/28/2016
CA,F,1910,Marguerite,32,11/28/2016
CA,F,1910,Amy,7,11/28/2016
CA,F,1910,Laura,34,11/28/2016
CA,F,1910,May,19,11/28/2016
CA,F,1910,Stella,11,11/28/2016
CA,F,1910,Eileen,9,11/28/2016
CA,F,1910,Ina,9,11/28/2016
CA,F,1910,Isabella,5,11/28/2016
CA,F,1910,Katie,5,11/28/2016
CA,M,1910,Alfred,27,11/28/2016
CA,M,1910,Anthony,23,11/28/2016
CA,M,1910,Leslie,7,11/28/2016
CA,M,1910,Frederick,14,11/28/2016
CA,M,1910,Jerry,7,11/28/2016
CA,F,1910,Nellie,20,11/28/2016
CA,F,1910,Flora,9,11/28/2016
CA,F,1910,Martha,28,11/28/2016
CA,F,1910,Cecilia,6,11/28/2016
CA,M,1910,Lloyd,13,11/28/2016
CA,F,1910,Ida,28,11/28/2016
CA,F,1910,Alma,24,11/28/2016
CA,F,1910,Jeanne,12,11/28/2016
CA,F,1910,Phyllis,12,11/28/2016
CA,F,1910,Nina,11,11/28/2016
CA,F,1910,Minnie,10,11/28/2016
CA,M,1910,Sam,11,11/28/2016
CA,M,1910,Floyd,5,11/28/2016
CA,M,1910,Charles,99,11/28/2016
CA,F,1910,Lillian,55,11/28/2016
CA,F,1910,Betty,40,11/28/2016
CA,F,1910,Harriett,5,11/28/2016
CA,M,1910,Wayne,6,11/28/2016
CA,F,1910,Katherine,41,11/28/2016
CA,F,1910,Genevieve,29,11/28/2016
CA,F,1910,Viola,28,11/28/2016
CA,F,1910,Carmen,20,11/28/2016
CA,F,1910,Winifred,12,11/28/2016
CA,F,1910,Shirley,7,11/28/2016
CA,F,1910,Mable,5,11/28/2016
CA,M,1910,Steve,6,11/28/2016
CA,M,1910,Earl,19,11/28/2016
CA,F,1910,Ruth,128,11/28/2016
CA,F,1910,Edna,62,11/28/2016
CA,F,1910,Jean,35,11/28/2016
CA,F,1910,Anita,28,11/28/2016
CA,M,1910,Clarence,31,11/28/2016
